atcf_code,storm_name,year,month,day,hour,minute,record_id,system_status,latitude,longitude,max_sus_wind,min_pressure,delta_distance,azimuth,x,y,day_of_year,minute_of_day,aday,vper,landfall
AL032009,BILL,2009,8,21,0,0,,HU,24.1,-63.7,110.0,943.0,172.82955977692555,-49.88904809603216,-0.554932355345755,0.6553074067349934,233,0,1.5596234976067807,103730.0,0
AL032009,BILL,2009,8,21,6,0,,HU,25.5,-64.9,105.0,951.0,196.90141352524304,-37.790201425220154,-0.17130630721410786,-0.31555831584950256,233,360,1.5596234976067807,99855.0,0
AL032009,BILL,2009,8,21,12,0,,HU,27.1,-66.0,100.0,954.0,208.540738048374,-31.54324910379793,-0.9221076187370365,0.024491655798886413,233,720,1.5596234976067807,95400.0,0
AL032009,BILL,2009,8,21,18,0,,HU,28.6,-66.9,95.0,956.0,188.38406148258062,-27.86187392915262,0.1921535703385989,-0.2558096648224833,233,1080,1.5596234976067807,90820.0,0
AL032009,BILL,2009,8,22,0,0,,HU,30.4,-67.6,90.0,957.0,210.74733001074182,-18.616830514519034,-0.04736797670099793,-0.8486481330541351,234,0,1.4934832018592537,86130.0,0
AL032009,BILL,2009,8,22,6,0,,HU,32.3,-68.4,90.0,960.0,223.99258801049695,-19.660223607271668,0.5839152038036457,0.5070296436579341,234,360,1.4934832018592537,86400.0,0
AL032009,BILL,2009,8,22,12,0,,HU,34.1,-68.8,85.0,961.0,203.08795563820104,-10.473221783515013,0.41998414326205463,0.13686942970140478,234,720,1.4934832018592537,81685.0,0
AL032009,BILL,2009,8,22,18,0,,HU,36.0,-68.9,80.0,961.0,210.98619629740446,-2.4496934959170433,-0.968936406633366,-0.2116306547675968,234,1080,1.4934832018592537,76880.0,0
AL032009,BILL,2009,8,23,0,0,,HU,38.1,-68.4,80.0,961.0,237.25986795295,10.65450504716244,0.29465492444507857,0.25585698123675216,235,0,1.4333294145603401,76880.0,0
AL032009,BILL,2009,8,23,6,0,,HU,40.1,-67.3,75.0,962.0,241.55959843216363,22.85266470922207,-0.16318270431940557,0.6547802931399619,235,360,1.4333294145603401,72150.0,0
AL032009,BILL,2009,8,23,12,0,,HU,42.4,-65.4,70.0,965.0,300.99137500234514,31.319018895386296,0.8399810022822124,0.5424939195016374,235,720,1.4333294145603401,67550.0,0
AL032009,BILL,2009,8,23,18,0,,HU,44.4,-62.5,65.0,970.0,323.32455087882437,45.60587473505752,0.38352906378739304,0.13216283638285903,235,1080,1.4333294145603401,63050.0,0
AL032009,BILL,2009,8,24,0,0,,HU,46.3,-57.9,65.0,973.0,417.6747911393505,58.016593303121965,0.15975179644846974,-0.7161934065636314,236,0,1.3786587566901287,63245.0,0
AL032009,BILL,2009,8,24,2,0,S,TS,46.8,-56.4,60.0,974.0,127.7587447058453,63.669228911768656,0.314745914926794,0.04714038497958567,236,120,1.3786587566901287,58440.0,0
AL032009,BILL,2009,8,24,3,0,L,TS,46.9,-56.0,60.0,976.0,32.46973508124736,69.83261980804505,0.18943535160038205,0.11579684604665885,236,180,1.3786587566901287,58560.0,1
AL032009,BILL,2009,8,24,6,0,,TS,48.0,-53.0,60.0,980.0,257.15766426424136,60.50706044011754,0.7054750309207446,0.30417134216246694,236,360,1.3786587566901287,58800.0,0
AL032009,BILL,2009,8,24,12,0,,EX,49.2,-47.2,60.0,980.0,447.97978795368385,70.51325796878409,0.872489403429777,-0.06653386088372039,236,720,1.3786587566901287,58800.0,0
AL032009,BILL,2009,8,24,18,0,,EX,50.0,-41.2,60.0,980.0,442.63506153420764,76.13189895476395,0.2456208464003182,-0.09225488425958443,236,1080,1.3786587566901287,58800.0,0
AL032009,BILL,2009,8,25,0,0,,EX,50.3,-35.4,60.0,980.0,415.7745195746282,83.17446839097859,-0.02297077867754033,0.02575521216804043,237,0,1.3290234766113769,58800.0,0
AL032009,BILL,2009,8,25,6,0,,EX,50.7,-29.6,60.0,980.0,413.79683184136167,81.59543630947691,-0.10216279826596456,0.4083881523760204,237,360,1.3290234766113769,58800.0,0
AL032009,BILL,2009,8,25,12,0,,EX,51.2,-23.8,60.0,980.0,411.2508228928412,79.98242799662155,0.18966735861305034,0.7816296299735682,237,720,1.3290234766113769,58800.0,0
AL032009,BILL,2009,8,25,18,0,,EX,52.0,-18.0,50.0,982.0,411.49042496644,75.2485117926887,0.6514866838389565,0.7409447389354527,237,1080,1.3290234766113769,49100.0,0
AL032009,BILL,2009,8,26,0,0,,EX,53.0,-13.0,40.0,985.0,357.2304618092457,69.88218199819751,0.35928100322769096,-0.16635469715704404,238,0,1.2840254166877414,39400.0,0
AL052009,DANNY,2009,8,26,12,0,,TS,24.6,-70.1,40.0,1009.0,60.616916637854175,-56.654034843284784,-0.28081353317283103,0.4232052765708512,238,720,1.2840254166877414,40360.0,0
AL052009,DANNY,2009,8,26,18,0,,TS,25.1,-70.7,45.0,1009.0,82.12862218456446,-47.468962799960345,0.0004636907725557794,0.03273209511781642,238,1080,1.2840254166877414,45405.0,0
AL052009,DANNY,2009,8,27,0,0,,TS,25.9,-71.2,50.0,1006.0,101.88795895962407,-29.45519153692343,-0.34139590319442553,-0.6044116345106268,239,0,1.243310745640948,50300.0,0
AL052009,DANNY,2009,8,27,6,0,,TS,27.0,-71.8,50.0,1006.0,135.77186051893267,-26.01779180312554,-0.8583885737944145,-0.421691798367915,239,360,1.243310745640948,50300.0,0
AL052009,DANNY,2009,8,27,12,0,,TS,27.4,-72.7,50.0,1006.0,99.57832602637325,-63.36498356362773,-0.6929450656052792,0.32908150135511155,239,720,1.243310745640948,50300.0,0
AL052009,DANNY,2009,8,27,18,0,,TS,27.4,-73.3,45.0,1008.0,59.34071698416751,-89.86193906481076,-0.3860988489462624,0.6628688990465689,239,1080,1.243310745640948,45360.0,0
AL052009,DANNY,2009,8,28,0,0,,TS,28.1,-73.5,40.0,1008.0,80.03751948189505,-14.215408484455272,-0.05578362359907887,0.1642371379974741,240,0,1.2065653599201234,40320.0,0
AL052009,DANNY,2009,8,28,6,0,,TS,29.0,-74.4,35.0,1008.0,133.0621599135616,-41.22927253560116,-0.35955429624265894,-0.5577908571579823,240,360,1.2065653599201234,35280.0,0
AL052009,DANNY,2009,8,28,12,0,,TS,29.7,-75.4,35.0,1008.0,124.29766967733778,-51.13126083253989,-0.9894855221951628,0.0017576386810914406,240,720,1.2065653599201234,35280.0,0
AL052009,DANNY,2009,8,28,18,0,,TS,30.1,-75.7,35.0,1007.0,52.96789506238119,-33.088571100227675,-0.9239659880353425,0.28761546742239064,240,1080,1.2065653599201234,35245.0,0
AL052009,DANNY,2009,8,29,0,0,,TS,31.0,-75.0,35.0,1006.0,120.27503046934604,33.76951781282086,-0.3724222125931331,-0.15667837887035357,241,0,1.1735108709918103,35210.0,0
AL062009,ERIKA,2009,9,2,0,0,,TS,16.8,-58.0,45.0,1004.0,75.45412230283316,-81.465397080596,-0.10578035928215045,0.8812410309846057,245,0,1.0737005192985216,45180.0,0
AL062009,ERIKA,2009,9,2,6,0,,TS,16.5,-58.9,45.0,1005.0,101.59103799965759,-108.94511724343883,0.5008550895848167,0.5057494961426209,245,360,1.0737005192985216,45225.0,0
AL062009,ERIKA,2009,9,2,12,0,,TS,16.4,-59.9,35.0,1008.0,107.36326425702552,-95.77444980255659,0.6241226818058245,-0.1328571266910803,245,720,1.0737005192985216,35280.0,0
AL062009,ERIKA,2009,9,2,18,0,,TS,16.3,-61.0,35.0,1008.0,118.05034835384726,-95.22389241936192,0.1440342041581836,-0.539144215883702,245,1080,1.0737005192985216,35280.0,0
AL062009,ERIKA,2009,9,2,18,30,L,TS,16.3,-61.3,35.0,1008.0,32.06196294548008,-89.95789990450528,-0.021726879183736038,-0.5576291601138417,245,1110,1.0737005192985216,35280.0,1
AL062009,ERIKA,2009,9,3,0,0,,TS,16.3,-61.9,35.0,1009.0,64.12390858025955,-89.91579927406572,-0.3327930753950535,-0.44796328695266474,246,0,1.0559538106835429,35315.0,0
AL062009,ERIKA,2009,9,3,6,0,,TS,16.4,-62.7,40.0,1008.0,86.19015796018836,-82.51076980933173,-0.6325678972207582,-0.0838927497630908,246,360,1.0559538106835429,40320.0,0
AL062009,ERIKA,2009,9,3,12,0,,TS,16.5,-63.5,40.0,1008.0,86.14690623039205,-82.50630543836671,-0.5587308883342996,0.44097411265594055,246,720,1.0559538106835429,40320.0,0
AL062009,ERIKA,2009,9,3,18,0,,TD,16.6,-64.5,30.0,1008.0,107.30871010081515,-83.93845315036769,0.07565341437009197,0.7746667148218063,246,1080,1.0559538106835429,30240.0,0
AL062009,ERIKA,2009,9,4,0,0,,LO,16.8,-65.5,25.0,1009.0,108.92599499902933,-78.13278219063126,0.7899368581360356,0.40469123941449525,247,0,1.0408107741923882,25225.0,0
AL062009,ERIKA,2009,9,4,6,0,,LO,17.0,-66.5,25.0,1010.0,108.81675804042958,-78.11894449667962,0.8311703121561552,-0.48315737558536964,247,360,1.0408107741923882,25250.0,0
AL072009,FRED,2009,9,8,0,0,,TS,11.7,-25.4,35.0,1004.0,153.00299902504852,-94.00330285333507,-0.7349319827793637,0.20123111799641627,251,0,1.0044543356358424,35140.0,0
AL072009,FRED,2009,9,8,6,0,,TS,11.7,-26.8,45.0,1000.0,152.630072662742,-89.85804207687664,0.0733888615558285,0.7584412021782795,251,360,1.0044543356358424,45000.0,0
AL072009,FRED,2009,9,8,12,0,,TS,11.8,-28.0,55.0,994.0,131.26918038573095,-85.04395293331069,0.6675913150420716,0.18787995980282804,251,720,1.0044543356358424,54670.0,0
AL072009,FRED,2009,9,8,18,0,,TS,11.9,-29.2,60.0,990.0,131.22197550181684,-85.04115083553616,0.3716873807199974,-0.4939048294340179,251,1080,1.0044543356358424,59400.0,0
AL072009,FRED,2009,9,9,0,0,,HU,12.4,-30.3,70.0,983.0,131.88497622120184,-65.08874962935276,-0.07275742414525285,-0.14876525184888514,252,0,1.001111728623749,68810.0,0
AL072009,FRED,2009,9,9,6,0,,HU,13.0,-31.3,90.0,970.0,127.28962754424467,-58.46057580317674,0.41734689290411286,0.04859948373144313,252,360,1.001111728623749,87300.0,0
AL072009,FRED,2009,9,9,12,0,,HU,13.6,-32.1,105.0,958.0,109.17889920767824,-52.464295962508245,0.6658546240168141,-0.5429517877150186,252,720,1.001111728623749,100590.0,0
AL072009,FRED,2009,9,9,18,0,,HU,14.2,-32.8,100.0,960.0,100.65053210334186,-48.65177740017477,0.18527339224092593,-0.9806788310449885,252,1080,1.001111728623749,96000.0,0
AL072009,FRED,2009,9,10,0,0,,HU,14.8,-33.5,95.0,965.0,100.503258900505,-48.57199558340178,-0.38705913629107974,-0.6866779061066867,253,0,1.0,91675.0,0
AL072009,FRED,2009,9,10,6,0,,HU,15.4,-34.2,90.0,970.0,100.35007475083823,-48.48883514303998,-0.2839515369375474,-0.1060766838990524,253,360,1.0,87300.0,0
AL072009,FRED,2009,9,10,12,0,,HU,16.1,-34.6,85.0,974.0,88.52942421383499,-28.906443825015472,0.3817267223061918,-0.016225822209325367,253,720,1.0,82790.0,0
AL072009,FRED,2009,9,10,18,0,,HU,16.7,-34.9,80.0,975.0,73.72630734920384,-25.72124010166574,0.7885243063554112,-0.2811330197482693,253,1080,1.0,78000.0,0
AL072009,FRED,2009,9,11,0,0,,HU,17.2,-35.1,80.0,975.0,59.29331541552905,-21.02679875362104,0.853775691145627,-0.5146618412924602,254,0,1.001111728623749,78000.0,0
AL072009,FRED,2009,9,11,6,0,,HU,17.5,-34.8,75.0,980.0,46.033388298113024,43.79701020045516,0.9470843508513903,-0.23425911917821723,254,360,1.001111728623749,73500.0,0
AL072009,FRED,2009,9,11,12,0,,HU,17.6,-34.5,65.0,987.0,33.719172472070085,70.79364125512635,0.947275324932055,0.05454667729904629,254,720,1.001111728623749,64155.0,0
AL072009,FRED,2009,9,11,18,0,,TS,17.6,-34.2,55.0,994.0,31.842352665388454,89.95464442166396,0.8888470378078045,0.3320494309734443,254,1080,1.001111728623749,54670.0,0
AL072009,FRED,2009,9,12,0,0,,TS,17.6,-33.9,50.0,998.0,31.842352665389207,89.95464442166396,0.7510206920059479,0.5798911979056106,255,0,1.0044543356358424,49900.0,0
AL072009,FRED,2009,9,12,6,0,,TS,17.6,-33.6,40.0,1002.0,31.842352665388454,89.95464442166396,0.5461079045154896,0.7759330111905265,255,360,1.0044543356358424,40080.0,0
AL072009,FRED,2009,9,12,12,0,,TS,17.5,-33.6,35.0,1003.0,11.067531068295349,-180.0,0.5615220139928644,0.797834024310289,255,720,1.0044543356358424,35105.0,0
AL072009,FRED,2009,9,12,18,0,,LO,17.5,-33.8,30.0,1004.0,21.239885658213698,-89.96992939210683,0.7088341103317612,0.6703732591444366,255,1080,1.0044543356358424,30120.0,0
AL072009,FRED,2009,9,13,0,0,,LO,17.5,-34.0,30.0,1006.0,21.239885658214458,-89.96992939210683,0.8278872275471213,0.5161868276216419,256,0,1.010050167084168,30180.0,0
AL072009,FRED,2009,9,13,6,0,,LO,17.5,-34.3,30.0,1007.0,31.859826659043428,-89.95489403576751,0.9434545153314066,0.2484747070559377,256,360,1.010050167084168,30210.0,0
AL072009,FRED,2009,9,13,12,0,,LO,17.9,-34.7,30.0,1007.0,61.322563888333555,-43.72512360240986,0.8049172031680096,-0.11546767638540067,256,720,1.010050167084168,30210.0,0
AL072009,FRED,2009,9,13,18,0,,LO,18.5,-35.4,30.0,1007.0,99.46601186612992,-48.00453007874951,0.22795970784440175,-0.25559214703668676,256,1080,1.010050167084168,30210.0,0
AL072009,FRED,2009,9,14,0,0,,LO,19.0,-36.3,30.0,1007.0,109.86166082797078,-59.60661383771487,0.025605368677351536,0.1476737724555362,257,0,1.0179367430885604,30210.0,0
AL072009,FRED,2009,9,14,6,0,,LO,19.2,-37.5,30.0,1007.0,128.200413438988,-79.85991806044177,0.3365319324559486,0.0679072808178528,257,360,1.0179367430885604,30210.0,0
AL072009,FRED,2009,9,14,12,0,,LO,19.2,-38.8,30.0,1007.0,136.714929653334,-89.78622845141723,0.15545451400820187,-0.3061029800983382,257,720,1.0179367430885604,30210.0,0
AL072009,FRED,2009,9,14,18,0,,LO,19.1,-40.2,25.0,1008.0,147.69121116829788,-94.06845548761704,-0.19868244820712566,-0.1481454670955673,257,1080,1.0179367430885604,25200.0,0
AL072009,FRED,2009,9,15,0,0,,LO,19.1,-41.6,25.0,1008.0,147.32013948785064,-89.77093723286171,-0.1797593986145316,0.17061170316330274,258,0,1.0281671774377144,25200.0,0
AL072009,FRED,2009,9,15,6,0,,LO,19.3,-43.1,25.0,1008.0,159.2937167178597,-81.76490387061025,0.2766219906127205,0.33618933850149846,258,360,1.0281671774377144,25200.0,0
AL072009,FRED,2009,9,15,12,0,,LO,19.8,-44.7,25.0,1008.0,176.7923144199148,-71.48890077506815,0.6129554386443098,-0.5351173528723803,258,720,1.0281671774377144,25200.0,0
AL072009,FRED,2009,9,15,18,0,,LO,20.4,-46.4,25.0,1010.0,189.7887053557486,-69.2230987658528,-0.749080004459341,-0.6621668899113597,258,1080,1.0281671774377144,25250.0,0
AL072009,FRED,2009,9,16,0,0,,LO,21.1,-48.3,25.0,1010.0,212.5039196603954,-68.27661433924413,-0.299076220696749,0.7179952453502837,259,0,1.0408107741923882,25250.0,0
AL072009,FRED,2009,9,16,6,0,,LO,21.8,-50.2,25.0,1010.0,211.64494011616438,-68.17283631915946,0.18957949442923275,0.012431905395283428,259,360,1.0408107741923882,25250.0,0
AL072009,FRED,2009,9,16,12,0,,LO,22.3,-52.1,25.0,1010.0,203.79193166214347,-73.88086543489732,0.07923594682161537,0.2934555300909066,259,720,1.0408107741923882,25250.0,0
AL072009,FRED,2009,9,16,18,0,,LO,22.8,-54.1,25.0,1010.0,213.03699012727049,-74.5538739806371,0.5566430596264443,-0.4621614070789904,259,1080,1.0408107741923882,25250.0,0
AL072009,FRED,2009,9,17,0,0,,LO,23.3,-56.0,25.0,1010.0,202.43878455868816,-73.75540679541723,-0.8241151950052679,-0.5037599347457002,260,0,1.0559538106835429,25250.0,0
AL072009,FRED,2009,9,17,6,0,,LO,23.8,-57.9,25.0,1010.0,201.74116003102682,-73.6904103232979,-0.21156693545321512,0.9484891411993728,260,360,1.0559538106835429,25250.0,0
AL072009,FRED,2009,9,17,12,0,,LO,24.2,-59.9,25.0,1011.0,208.2678866830234,-77.31265133823912,0.7856525126416898,-0.167242015792781,260,720,1.0559538106835429,25275.0,0
AL072009,FRED,2009,9,17,18,0,,LO,24.6,-61.6,25.0,1011.0,178.0384324669319,-75.24029398609913,-0.1688708699310642,-0.4790006010634485,260,1080,1.0559538106835429,25275.0,0
AL072009,FRED,2009,9,18,0,0,,LO,24.9,-63.2,25.0,1012.0,165.22055604511795,-78.0628619639645,-0.21519148502820912,0.08300642405320643,261,0,1.0737005192985216,25300.0,0
AL072009,FRED,2009,9,18,6,0,,LO,25.3,-64.7,25.0,1012.0,157.65584156803007,-73.35978167449112,-0.04877666080679213,-0.1591742094004921,261,360,1.0737005192985216,25300.0,0
AL072009,FRED,2009,9,18,12,0,,LO,25.6,-66.0,25.0,1012.0,134.90983174310523,-75.46022853677457,-0.4502817941313637,0.011959717597252997,261,720,1.0737005192985216,25300.0,0
AL072009,FRED,2009,9,18,18,0,,LO,25.9,-67.1,25.0,1012.0,115.25681658923037,-73.0019386910377,-0.29833366577656995,0.6267867344751794,261,1080,1.0737005192985216,25300.0,0
AL072009,FRED,2009,9,19,0,0,,LO,26.2,-68.1,25.0,1012.0,105.44974994928816,-71.40870944639029,0.46210375938979936,0.7440616785781297,262,0,1.0941742837052104,25300.0,0
AL072009,FRED,2009,9,19,6,0,,LO,26.4,-69.0,25.0,1012.0,92.56684781278564,-75.95106734571038,0.9479776323814041,0.10953743686741545,262,360,1.0941742837052104,25300.0,0
AL072009,FRED,2009,9,19,12,0,,LO,26.6,-69.8,25.0,1012.0,82.77311809751143,-74.29379608760419,0.7702960087240647,-0.6292553417701525,262,720,1.0941742837052104,25300.0,0
AL082009,EIGHT,2009,9,25,12,0,,LO,15.4,-30.1,25.0,1009.0,135.61185036464198,-60.54623827479014,0.0764220206344186,0.293326461401571,268,720,1.2840254166877414,25225.0,0
AL082009,EIGHT,2009,9,25,18,0,,TD,16.1,-31.1,30.0,1008.0,132.22857483906662,-54.00594824694764,-0.3631622881077352,-0.1187085520312309,268,1080,1.2840254166877414,30240.0,0
AL082009,EIGHT,2009,9,26,0,0,,TD,16.7,-32.2,30.0,1008.0,134.96253806867747,-60.37550455616233,-0.592732262369461,0.5911639549671845,269,0,1.3290234766113769,30240.0,0
AL082009,EIGHT,2009,9,26,6,0,,TD,17.2,-33.3,30.0,1008.0,129.5742353444146,-64.56018373634672,0.30722258941974345,0.948379682523812,269,360,1.3290234766113769,30240.0,0
AL082009,EIGHT,2009,9,26,12,0,,TD,17.8,-34.3,30.0,1008.0,125.25080986291967,-57.83331280538841,0.8386059897494316,0.22086107411881947,269,720,1.3290234766113769,30240.0,0
AL082009,EIGHT,2009,9,26,18,0,,TD,18.6,-35.2,25.0,1008.0,130.01722495943514,-46.93609839697485,0.19773001860390735,-0.1479825305044257,269,1080,1.3290234766113769,25200.0,0
AL092009,GRACE,2009,9,28,0,0,,EX,45.3,-42.9,50.0,994.0,81.23945953271132,163.16313878103122,0.4543503477294441,0.8549067562814566,271,0,1.4333294145603401,49700.0,0
AL092009,GRACE,2009,9,28,6,0,,EX,44.7,-42.0,45.0,992.0,97.3729362617306,132.8987384829511,-0.26305271152065746,0.6027558245565565,271,360,1.4333294145603401,44640.0,0
AL092009,GRACE,2009,9,28,12,0,,EX,44.0,-40.3,45.0,992.0,156.27392883024905,119.25318681934979,-0.015176679309665892,-0.009111890998537611,271,720,1.4333294145603401,44640.0,0
AL092009,GRACE,2009,9,28,18,0,,EX,43.8,-38.7,40.0,994.0,130.44969244030057,99.25260770701261,-0.09781541158728378,0.15263648332030888,271,1080,1.4333294145603401,39760.0,0
AL092009,GRACE,2009,9,29,0,0,,EX,43.6,-37.1,40.0,996.0,130.87281847688928,99.22225745363343,-0.3080806994113537,-0.21036789837594289,272,0,1.4934832018592537,39840.0,0
AL092009,GRACE,2009,9,29,6,0,,EX,43.4,-35.8,35.0,998.0,107.46086198753747,101.48549179291848,0.17732887011230167,-0.5205697277795619,272,360,1.4934832018592537,34930.0,0
AL092009,GRACE,2009,9,29,12,0,,EX,42.9,-35.3,35.0,1000.0,68.8452039470631,143.61781477495074,0.6506168059932022,-0.5970378702673109,272,720,1.4934832018592537,35000.0,0
AL092009,GRACE,2009,9,29,18,0,,EX,42.3,-35.2,35.0,999.0,67.1543065972002,172.94657777322473,0.7956401401416006,-0.5954626522587262,272,1080,1.4934832018592537,34965.0,0
AL092009,GRACE,2009,9,30,0,0,,EX,41.4,-35.4,35.0,998.0,101.33364938009035,-170.49960395364496,0.35316729596501134,-0.39597693948814655,273,0,1.5596234976067807,34930.0,0
AL092009,GRACE,2009,9,30,6,0,,EX,40.3,-35.3,35.0,997.0,122.44679573175863,176.01831218520744,-0.37925717619103505,0.34802497364179014,273,360,1.5596234976067807,34895.0,0
AL092009,GRACE,2009,9,30,12,0,,EX,38.7,-34.6,40.0,996.0,187.5644861457262,161.05298864374362,-0.8411909402644547,0.0357559841720436,273,720,1.5596234976067807,39840.0,0
AL092009,GRACE,2009,9,30,18,0,,EX,37.4,-33.2,40.0,995.0,189.52404974394196,139.14905793932795,0.062371345201042816,0.28799508334091223,273,1080,1.5596234976067807,39800.0,0
AL092009,GRACE,2009,10,1,0,0,,EX,36.6,-31.5,40.0,995.0,175.43757796218037,119.88731096625989,-0.8876577414914857,0.07480479312680685,274,0,1.632316219955379,39800.0,0
AL092009,GRACE,2009,10,1,6,0,,EX,36.7,-29.7,40.0,995.0,161.33207177410847,85.51895927479663,0.1216251556030378,-0.8321495137008642,274,360,1.632316219955379,39800.0,0
AL092009,GRACE,2009,10,1,12,0,,EX,37.7,-28.7,40.0,996.0,142.11890886305997,38.35630527458568,-0.0008089011354814277,0.0003667444131262718,274,720,1.632316219955379,39840.0,0
AL092009,GRACE,2009,10,1,18,0,,EX,38.6,-28.5,40.0,996.0,101.4258042519454,9.891431668833183,-0.7640036598007146,0.17539727761709295,274,1080,1.632316219955379,39840.0,0
AL092009,GRACE,2009,10,2,0,0,,EX,39.3,-28.8,35.0,997.0,81.94612668732557,-18.408989851613427,-0.864598280313455,0.501562128481294,275,0,1.7121977475193906,34895.0,0
AL092009,GRACE,2009,10,2,6,0,,EX,39.7,-29.4,35.0,997.0,68.08522424218953,-49.096673030748626,-0.39136181095837635,0.820356671652458,275,360,1.7121977475193906,34895.0,0
AL092009,GRACE,2009,10,2,12,0,,EX,40.2,-30.0,35.0,997.0,75.57146325272255,-42.532339949886875,0.09220540328046976,0.5906061461317439,275,720,1.7121977475193906,34895.0,0
AL092009,GRACE,2009,10,2,18,0,,EX,40.9,-30.4,40.0,996.0,84.79473472661684,-23.4217628003895,-0.031220503527875882,-0.05036981393307855,275,1080,1.7121977475193906,39840.0,0
AL092009,GRACE,2009,10,3,0,0,,EX,41.4,-31.0,40.0,996.0,74.9674875411761,-42.01222694277318,-0.48535239548078885,-0.21437800201209348,276,0,1.7999840032472685,39840.0,0
AL092009,GRACE,2009,10,3,6,0,,EX,41.4,-31.9,35.0,996.0,75.26169786253763,-89.7024062045869,-0.4696279449631521,0.2469300890035959,276,360,1.7999840032472685,34860.0,0
AL092009,GRACE,2009,10,3,12,0,,EX,40.8,-32.5,35.0,996.0,83.54983687444273,-142.69682314871193,0.01903353214590004,-0.03596756660928454,276,720,1.7999840032472685,34860.0,0
AL092009,GRACE,2009,10,3,18,0,,LO,39.9,-32.3,40.0,995.0,101.37126976530038,170.28603018772367,0.5122602197331672,-0.6248283670834257,276,1080,1.7999840032472685,39800.0,0
AL092009,GRACE,2009,10,4,0,0,,LO,39.1,-31.3,40.0,994.0,123.64006282745096,135.60068854440863,0.9789849899989939,0.11400148390637328,277,0,1.8964808793049515,39760.0,0
AL092009,GRACE,2009,10,4,6,0,,TS,38.5,-29.5,40.0,993.0,169.95654888159697,112.50676636355716,-0.24290459772376732,0.6756366421903588,277,360,1.8964808793049515,39720.0,0
AL092009,GRACE,2009,10,4,12,0,,TS,38.3,-26.8,45.0,992.0,236.8875919044268,94.53774160734945,-0.05445294214985985,-0.5627469077833658,277,720,1.8964808793049515,44640.0,0
AL092009,GRACE,2009,10,4,18,0,,TS,38.8,-23.9,50.0,991.0,258.8088428862463,76.71575829776178,0.29570499756921526,0.8411460753742862,277,1080,1.8964808793049515,49550.0,0
AL092009,GRACE,2009,10,5,0,0,,TS,40.2,-21.3,55.0,989.0,272.3262400983165,54.37739504307264,-0.46058296785464675,-0.38102596494846686,278,0,2.0025962113905393,54395.0,0
AL092009,GRACE,2009,10,5,6,0,,TS,42.0,-19.0,55.0,988.0,277.9949992315497,43.27502156752148,-0.9061690870917818,0.13736569219756506,278,360,2.0025962113905393,54340.0,0
AL092009,GRACE,2009,10,5,12,0,,TS,44.3,-17.1,55.0,987.0,298.60278249059456,30.521606059761222,-0.05554492156564312,0.30740733966776884,278,720,2.0025962113905393,54285.0,0
AL092009,GRACE,2009,10,5,18,0,,TS,46.6,-15.5,50.0,986.0,284.605060506224,25.5209407746096,-0.4894733180012937,-0.10328577421793247,278,1080,2.0025962113905393,49300.0,0
AL092009,GRACE,2009,10,6,0,0,,TS,48.8,-14.3,45.0,986.0,260.65216030711264,19.77254694003406,0.1612162605945271,0.9813048706500973,279,0,2.11935354612762,44370.0,0
AL092009,GRACE,2009,10,6,6,0,,EX,50.0,-12.7,40.0,989.0,176.9068454718022,40.423873558227484,-0.2600357482504417,0.034956737376233116,279,360,2.11935354612762,39560.0,0
AL102009,HENRI,2009,10,6,6,0,,TS,16.1,-50.5,35.0,1007.0,177.99214587541485,-51.38809932721867,-0.37161281007061897,0.08878337243209013,279,360,2.11935354612762,35245.0,0
AL092009,GRACE,2009,10,6,12,0,,EX,50.4,-10.6,35.0,993.0,156.3916320315461,72.66686084856664,-0.05167856316135727,0.12375546740915397,279,720,2.11935354612762,34755.0,0
AL102009,HENRI,2009,10,6,12,0,,TS,17.0,-51.9,35.0,1007.0,179.57957943103114,-56.11819253191759,0.06121996786022115,0.959446326235864,279,720,2.11935354612762,35245.0,0
AL092009,GRACE,2009,10,6,18,0,,EX,50.8,-7.7,30.0,997.0,210.06985176421688,76.65405836798905,0.07813262339688475,-0.5033985285655488,279,1080,2.11935354612762,29910.0,0
AL102009,HENRI,2009,10,6,18,0,,TS,17.6,-53.4,35.0,1007.0,172.74391446209808,-67.17161248334742,0.9488207497696675,0.006713124162619089,279,1080,2.11935354612762,35245.0,0
AL102009,HENRI,2009,10,7,0,0,,TS,18.0,-54.6,40.0,1006.0,134.71038126687733,-70.63107963699224,0.2770714203523698,-0.6980066424022215,280,0,2.2479079866764717,40240.0,0
AL102009,HENRI,2009,10,7,6,0,,TS,18.3,-55.7,45.0,1005.0,121.03979613534916,-73.90721082856385,-0.3452373294839963,-0.39194061939102975,280,360,2.2479079866764717,45225.0,0
AL102009,HENRI,2009,10,7,12,0,,TS,18.7,-56.8,45.0,1006.0,124.31370919079299,-68.96217469089842,-0.14431776870884847,0.03705524697636763,280,720,2.2479079866764717,45270.0,0
AL102009,HENRI,2009,10,7,18,0,,TS,19.0,-57.9,40.0,1007.0,120.58664121804182,-73.83819769119694,0.032629257724731305,-0.14628229392747996,280,1080,2.2479079866764717,40280.0,0
AL102009,HENRI,2009,10,8,0,0,,TS,19.3,-59.1,35.0,1008.0,130.53118510890408,-75.0652492209411,-0.3616996973582139,-0.24231451863971265,281,0,2.3895644506424767,35280.0,0
